rep,model,calib,estimator,estimate,ece,r2g0,ATE_true
399,rf,iso,AIPW-N,5.095416328541571,0.026397940309884814,0.559589274397687,5.363237518910742
399,boost,raw,IPW,36.953433227086265,0.15398104620982483,0.559589274397687,5.363237518910742
399,boost,raw,IPW-N,0.42303278684961576,0.15398104620982483,0.559589274397687,5.363237518910742
399,boost,raw,AIPW,-1.2910051631430184,0.15398104620982483,0.559589274397687,5.363237518910742
399,boost,raw,AIPW-N,3.5928463642562605,0.15398104620982483,0.559589274397687,5.363237518910742
399,boost,platt,IPW,5.830390190982299,0.02793345662450306,0.559589274397687,5.363237518910742
399,boost,platt,IPW-N,6.635457912357067,0.02793345662450306,0.559589274397687,5.363237518910742
399,boost,platt,AIPW,5.776070606537564,0.02793345662450306,0.559589274397687,5.363237518910742
399,boost,platt,AIPW-N,5.752325373445039,0.02793345662450306,0.559589274397687,5.363237518910742
399,boost,beta,IPW,5.39366447513576,0.029398691921442288,0.559589274397687,5.363237518910742
399,boost,beta,IPW-N,6.523737158026517,0.029398691921442288,0.559589274397687,5.363237518910742
399,boost,beta,AIPW,5.654420644558979,0.029398691921442288,0.559589274397687,5.363237518910742
399,boost,beta,AIPW-N,5.629703483155731,0.029398691921442288,0.559589274397687,5.363237518910742
399,boost,iso,IPW,3.081895698077673,0.021779902082066965,0.559589274397687,5.363237518910742
399,boost,iso,IPW-N,4.969812819924799,0.021779902082066965,0.559589274397687,5.363237518910742
399,boost,iso,AIPW,4.700565431483239,0.021779902082066965,0.559589274397687,5.363237518910742
399,boost,iso,AIPW-N,4.90103376340336,0.021779902082066965,0.559589274397687,5.363237518910742
400,logit,raw,IPW,47.49895478016688,0.21905521465776012,0.5055466270013909,5.363237518910742
400,logit,raw,IPW-N,2.3197380040577738,0.21905521465776012,0.5055466270013909,5.363237518910742
400,logit,raw,AIPW,-6.68082851299197,0.21905521465776012,0.5055466270013909,5.363237518910742
400,logit,raw,AIPW-N,4.287370261988981,0.21905521465776012,0.5055466270013909,5.363237518910742
400,logit,platt,IPW,8.603872126736189,0.03517738457532454,0.5055466270013909,5.363237518910742
400,logit,platt,IPW-N,6.92634473032148,0.03517738457532454,0.5055466270013909,5.363237518910742
400,logit,platt,AIPW,5.800547520487063,0.03517738457532454,0.5055466270013909,5.363237518910742
400,logit,platt,AIPW-N,5.847111251418895,0.03517738457532454,0.5055466270013909,5.363237518910742
400,logit,beta,IPW,8.749192793193536,0.0359686841002795,0.5055466270013909,5.363237518910742
400,logit,beta,IPW-N,6.896732136271101,0.0359686841002795,0.5055466270013909,5.363237518910742
400,logit,beta,AIPW,5.789957494860717,0.0359686841002795,0.5055466270013909,5.363237518910742
400,logit,beta,AIPW-N,5.84130795139383,0.0359686841002795,0.5055466270013909,5.363237518910742
400,logit,iso,IPW,12.095019780647208,0.05611390698703973,0.5055466270013909,5.363237518910742
400,logit,iso,IPW-N,5.780681281290409,0.05611390698703973,0.5055466270013909,5.363237518910742
400,logit,iso,AIPW,5.427436257268922,0.05611390698703973,0.5055466270013909,5.363237518910742
400,logit,iso,AIPW-N,5.668751533143485,0.05611390698703973,0.5055466270013909,5.363237518910742
400,rf,raw,IPW,5.765811586571374,0.051375000000000004,0.5055466270013909,5.363237518910742
400,rf,raw,IPW-N,6.61229209425937,0.051375000000000004,0.5055466270013909,5.363237518910742
400,rf,raw,AIPW,5.876057491062306,0.051375000000000004,0.5055466270013909,5.363237518910742
400,rf,raw,AIPW-N,5.820700329288259,0.051375000000000004,0.5055466270013909,5.363237518910742
400,rf,platt,IPW,4.19016077479549,0.023905590657495923,0.5055466270013909,5.363237518910742
400,rf,platt,IPW-N,5.929929020906323,0.023905590657495923,0.5055466270013909,5.363237518910742
400,rf,platt,AIPW,5.654680372137626,0.023905590657495923,0.5055466270013909,5.363237518910742
400,rf,platt,AIPW-N,5.6142997702144015,0.023905590657495923,0.5055466270013909,5.363237518910742
400,rf,beta,IPW,4.976380342191566,0.0286390199337963,0.5055466270013909,5.363237518910742
400,rf,beta,IPW-N,5.907267067194125,0.0286390199337963,0.5055466270013909,5.363237518910742
400,rf,beta,AIPW,5.6647558178285635,0.0286390199337963,0.5055466270013909,5.363237518910742
400,rf,beta,AIPW-N,5.632018927298055,0.0286390199337963,0.5055466270013909,5.363237518910742
400,rf,iso,IPW,6.954078958239313,0.047858776803268104,0.5055466270013909,5.363237518910742
400,rf,iso,IPW-N,4.340747753974087,0.047858776803268104,0.5055466270013909,5.363237518910742
400,rf,iso,AIPW,4.992983763520253,0.047858776803268104,0.5055466270013909,5.363237518910742
400,rf,iso,AIPW-N,5.188453267692452,0.047858776803268104,0.5055466270013909,5.363237518910742
400,boost,raw,IPW,29.496063236778397,0.13899959091321945,0.5055466270013909,5.363237518910742
400,boost,raw,IPW-N,1.248463871128946,0.13899959091321945,0.5055466270013909,5.363237518910742
400,boost,raw,AIPW,-0.23005844672987164,0.13899959091321945,0.5055466270013909,5.363237518910742
400,boost,raw,AIPW-N,4.578644998993148,0.13899959091321945,0.5055466270013909,5.363237518910742
400,boost,platt,IPW,5.227677327846541,0.01662697049140006,0.5055466270013909,5.363237518910742
400,boost,platt,IPW-N,6.544047745750234,0.01662697049140006,0.5055466270013909,5.363237518910742
400,boost,platt,AIPW,5.8605688607532676,0.01662697049140006,0.5055466270013909,5.363237518910742
400,boost,platt,AIPW-N,5.8354414792565015,0.01662697049140006,0.5055466270013909,5.363237518910742
400,boost,beta,IPW,6.466477541667453,0.026903613313133064,0.5055466270013909,5.363237518910742
400,boost,beta,IPW-N,6.398721459284928,0.026903613313133064,0.5055466270013909,5.363237518910742
400,boost,beta,AIPW,5.827469484462487,0.026903613313133064,0.5055466270013909,5.363237518910742
400,boost,beta,AIPW-N,5.829118716516563,0.026903613313133064,0.5055466270013909,5.363237518910742
400,boost,iso,IPW,17.008683407278273,0.050999842593334746,0.5055466270013909,5.363237518910742
400,boost,iso,IPW-N,4.683365641716227,0.050999842593334746,0.5055466270013909,5.363237518910742
400,boost,iso,AIPW,5.329481738582218,0.050999842593334746,0.5055466270013909,5.363237518910742
400,boost,iso,AIPW-N,5.743849746829824,0.050999842593334746,0.5055466270013909,5.363237518910742
401,logit,raw,IPW,36.88490930815138,0.21212928309944748,0.5626617914143619,5.363237518910742
401,logit,raw,IPW-N,1.5881892672389455,0.21212928309944748,0.5626617914143619,5.363237518910742
401,logit,raw,AIPW,-6.055066624739245,0.21212928309944748,0.5626617914143619,5.363237518910742
401,logit,raw,AIPW-N,3.9414049008820187,0.21212928309944748,0.5626617914143619,5.363237518910742
401,logit,platt,IPW,6.646186091174837,0.026244242817425156,0.5626617914143619,5.363237518910742
401,logit,platt,IPW-N,6.990070016728158,0.026244242817425156,0.5626617914143619,5.363237518910742
401,logit,platt,AIPW,5.424882757768763,0.026244242817425156,0.5626617914143619,5.363237518910742
401,logit,platt,AIPW-N,5.418004176809884,0.026244242817425156,0.5626617914143619,5.363237518910742
401,logit,beta,IPW,5.539592657515188,0.030513349520622096,0.5626617914143619,5.363237518910742
401,logit,beta,IPW-N,6.954564530673121,0.030513349520622096,0.5626617914143619,5.363237518910742
401,logit,beta,AIPW,5.379063973347705,0.030513349520622096,0.5626617914143619,5.363237518910742
401,logit,beta,AIPW-N,5.3712710325003465,0.030513349520622096,0.5626617914143619,5.363237518910742
401,logit,iso,IPW,0.41067662900026813,0.025794748992253834,0.5626617914143619,5.363237518910742
401,logit,iso,IPW-N,4.51294028712446,0.025794748992253834,0.5626617914143619,5.363237518910742
401,logit,iso,AIPW,2.9887736536523715,0.025794748992253834,0.5626617914143619,5.363237518910742
401,logit,iso,AIPW-N,3.7227549881203106,0.025794748992253834,0.5626617914143619,5.363237518910742
401,rf,raw,IPW,5.847831789649483,0.04326333333333332,0.5626617914143619,5.363237518910742
401,rf,raw,IPW-N,6.0804491812052355,0.04326333333333332,0.5626617914143619,5.363237518910742
401,rf,raw,AIPW,5.410963515975184,0.04326333333333332,0.5626617914143619,5.363237518910742
401,rf,raw,AIPW-N,5.372942787217377,0.04326333333333332,0.5626617914143619,5.363237518910742
401,rf,platt,IPW,5.685658961964502,0.02608828221292168,0.5626617914143619,5.363237518910742
401,rf,platt,IPW-N,5.379865146892451,0.02608828221292168,0.5626617914143619,5.363237518910742
401,rf,platt,AIPW,5.220354914331936,0.02608828221292168,0.5626617914143619,5.363237518910742
401,rf,platt,AIPW-N,5.204772283356247,0.02608828221292168,0.5626617914143619,5.363237518910742
401,rf,beta,IPW,4.761823380787164,0.0217504320801667,0.5626617914143619,5.363237518910742
401,rf,beta,IPW-N,5.206663976764149,0.0217504320801667,0.5626617914143619,5.363237518910742
401,rf,beta,AIPW,5.0343306650014545,0.0217504320801667,0.5626617914143619,5.363237518910742
401,rf,beta,AIPW-N,5.00606399863015,0.0217504320801667,0.5626617914143619,5.363237518910742
401,rf,iso,IPW,-2.7185548873630925,0.03429033532473594,0.5626617914143619,5.363237518910742
401,rf,iso,IPW-N,2.725246507619296,0.03429033532473594,0.5626617914143619,5.363237518910742
401,rf,iso,AIPW,3.0494837949079874,0.03429033532473594,0.5626617914143619,5.363237518910742
401,rf,iso,AIPW-N,3.727163766242121,0.03429033532473594,0.5626617914143619,5.363237518910742
401,boost,raw,IPW,51.47950209537601,0.15012582590910098,0.5626617914143619,5.363237518910742
401,boost,raw,IPW-N,1.0146774169320274,0.15012582590910098,0.5626617914143619,5.363237518910742
401,boost,raw,AIPW,0.6631533660446969,0.15012582590910098,0.5626617914143619,5.363237518910742
401,boost,raw,AIPW-N,4.173390905994414,0.15012582590910098,0.5626617914143619,5.363237518910742
401,boost,platt,IPW,6.147668417089399,0.028622910254213842,0.5626617914143619,5.363237518910742
401,boost,platt,IPW-N,5.903966394798752,0.028622910254213842,0.5626617914143619,5.363237518910742
401,boost,platt,AIPW,5.379393989172077,0.028622910254213842,0.5626617914143619,5.363237518910742
401,boost,platt,AIPW-N,5.372070797943279,0.028622910254213842,0.5626617914143619,5.363237518910742
401,boost,beta,IPW,5.579550416023839,0.018292027031932216,0.5626617914143619,5.363237518910742
401,boost,beta,IPW-N,5.843015560584675,0.018292027031932216,0.5626617914143619,5.363237518910742
401,boost,beta,AIPW,5.2756332747736066,0.018292027031932216,0.5626617914143619,5.363237518910742
401,boost,beta,AIPW-N,5.260362329696947,0.018292027031932216,0.5626617914143619,5.363237518910742
401,boost,iso,IPW,2.0073216236867215,0.04177730716912641,0.5626617914143619,5.363237518910742
401,boost,iso,IPW-N,3.832413076136282,0.04177730716912641,0.5626617914143619,5.363237518910742
401,boost,iso,AIPW,3.8647682844185343,0.04177730716912641,0.5626617914143619,5.363237518910742
401,boost,iso,AIPW-N,4.300429610603425,0.04177730716912641,0.5626617914143619,5.363237518910742
402,logit,raw,IPW,25.890705816423885,0.2092172801185867,0.6245276295216342,5.363237518910742
402,logit,raw,IPW-N,1.3362119710092148,0.2092172801185867,0.6245276295216342,5.363237518910742
402,logit,raw,AIPW,-7.248295149541264,0.2092172801185867,0.6245276295216342,5.363237518910742
402,logit,raw,AIPW-N,3.3057878065788593,0.2092172801185867,0.6245276295216342,5.363237518910742
402,logit,platt,IPW,5.626757507443917,0.033396833592973026,0.6245276295216342,5.363237518910742
402,logit,platt,IPW-N,6.942768747585033,0.033396833592973026,0.6245276295216342,5.363237518910742
402,logit,platt,AIPW,5.434756738913723,0.033396833592973026,0.6245276295216342,5.363237518910742
402,logit,platt,AIPW-N,5.42174051542966,0.033396833592973026,0.6245276295216342,5.363237518910742
402,logit,beta,IPW,5.18983506061346,0.03521843838538591,0.6245276295216342,5.363237518910742
402,logit,beta,IPW-N,6.868790376539685,0.03521843838538591,0.6245276295216342,5.363237518910742
402,logit,beta,AIPW,5.353787893712903,0.03521843838538591,0.6245276295216342,5.363237518910742
402,logit,beta,AIPW-N,5.346872762428383,0.03521843838538591,0.6245276295216342,5.363237518910742
402,logit,iso,IPW,-2.275771193905571,0.04875103609323032,0.6245276295216342,5.363237518910742
402,logit,iso,IPW-N,2.0624583024882632,0.04875103609323032,0.6245276295216342,5.363237518910742
402,logit,iso,AIPW,0.99301987080758225,0.04875103609323032,0.6245276295216342,5.363237518910742
402,logit,iso,AIPW-N,2.6702483077794184,0.04875103609323032,0.6245276295216342,5.363237518910742
402,rf,raw,IPW,6.178224059061979,0.03857499999999999,0.6245276295216342,5.363237518910742
402,rf,raw,IPW-N,6.128675298381221,0.03857499999999999,0.6245276295216342,5.363237518910742
402,rf,raw,AIPW,5.388003712658364,0.03857499999999999,0.6245276295216342,5.363237518910742
402,rf,raw,AIPW-N,5.345052006859439,0.03857499999999999,0.6245276295216342,5.363237518910742
402,rf,platt,IPW,3.43695255322325,0.03561530354641535,0.6245276295216342,5.363237518910742
402,rf,platt,IPW-N,5.418641991788407,0.03561530354641535,0.6245276295216342,5.363237518910742
402,rf,platt,AIPW,5.168884068400379,0.03561530354641535,0.6245276295216342,5.363237518910742
402,rf,platt,AIPW-N,5.126411151499744,0.03561530354641535,0.6245276295216342,5.363237518910742
402,rf,beta,IPW,2.931462815887484,0.02793182413685339,0.6245276295216342,5.363237518910742
402,rf,beta,IPW-N,5.339920499115598,0.02793182413685339,0.6245276295216342,5.363237518910742
402,rf,beta,AIPW,5.132718082606048,0.02793182413685339,0.6245276295216342,5.363237518910742
402,rf,beta,AIPW-N,5.095889730990566,0.02793182413685339,0.6245276295216342,5.363237518910742
402,rf,iso,IPW,1.1676290087621928,0.035642745803617,0.6245276295216342,5.363237518910742
402,rf,iso,IPW-N,2.769777699903253,0.035642745803617,0.6245276295216342,5.363237518910742
402,rf,iso,AIPW,3.6216351009245313,0.035642745803617,0.6245276295216342,5.363237518910742
402,rf,iso,AIPW-N,3.997098374829812,0.035642745803617,0.6245276295216342,5.363237518910742
402,boost,raw,IPW,38.47150508589227,0.14302052128003562,0.6245276295216342,5.363237518910742
402,boost,raw,IPW-N,-0.5962303339155959,0.14302052128003562,0.6245276295216342,5.363237518910742
402,boost,raw,AIPW,-3.3364122660587894,0.14302052128003562,0.6245276295216342,5.363237518910742
402,boost,raw,AIPW-N,2.8484525209798357,0.14302052128003562,0.6245276295216342,5.363237518910742
402,boost,platt,IPW,3.926783774282503,0.03906277488913209,0.6245276295216342,5.363237518910742
402,boost,platt,IPW-N,6.232929949146465,0.03906277488913209,0.6245276295216342,5.363237518910742
402,boost,platt,AIPW,5.403779774903714,0.03906277488913209,0.6245276295216342,5.363237518910742
402,boost,platt,AIPW-N,5.351460660312449,0.03906277488913209,0.6245276295216342,5.363237518910742
402,boost,beta,IPW,3.7059049398429447,0.03217792945658749,0.6245276295216342,5.363237518910742
402,boost,beta,IPW-N,6.125466009710257,0.03217792945658749,0.6245276295216342,5.363237518910742
402,boost,beta,AIPW,5.351370883622443,0.03217792945658749,0.6245276295216342,5.363237518910742
402,boost,beta,AIPW-N,5.300561024617542,0.03217792945658749,0.6245276295216342,5.363237518910742
402,boost,iso,IPW,1.4830558269810272,0.03985228215736413,0.6245276295216342,5.363237518910742
402,boost,iso,IPW-N,2.874971922789884,0.03985228215736413,0.6245276295216342,5.363237518910742
402,boost,iso,AIPW,3.045538429381722,0.03985228215736413,0.6245276295216342,5.363237518910742
402,boost,iso,AIPW-N,3.5518636112048725,0.03985228215736413,0.6245276295216342,5.363237518910742
403,logit,raw,IPW,46.63914643542961,0.24045472474846866,0.47870261214412413,5.363237518910742
403,logit,raw,IPW-N,2.4510153716758065,0.24045472474846866,0.47870261214412413,5.363237518910742
403,logit,raw,AIPW,-5.9531498637853275,0.24045472474846866,0.47870261214412413,5.363237518910742
403,logit,raw,AIPW-N,4.302911951358345,0.24045472474846866,0.47870261214412413,5.363237518910742
403,logit,platt,IPW,9.949875964643612,0.04678998373902272,0.47870261214412413,5.363237518910742
403,logit,platt,IPW-N,7.10802635656845,0.04678998373902272,0.47870261214412413,5.363237518910742
403,logit,platt,AIPW,5.599422133543873,0.04678998373902272,0.47870261214412413,5.363237518910742
403,logit,platt,AIPW-N,5.669717123424641,0.04678998373902272,0.47870261214412413,5.363237518910742
403,logit,beta,IPW,8.534728606964046,0.04604984689244854,0.47870261214412413,5.363237518910742
403,logit,beta,IPW-N,7.084484671392119,0.04604984689244854,0.47870261214412413,5.363237518910742
403,logit,beta,AIPW,5.58334521918848,0.04604984689244854,0.47870261214412413,5.363237518910742
403,logit,beta,AIPW-N,5.633576006017145,0.04604984689244854,0.47870261214412413,5.363237518910742
403,logit,iso,IPW,10.347365338881444,0.06308150847523063,0.47870261214412413,5.363237518910742
403,logit,iso,IPW-N,3.5404685898447514,0.06308150847523063,0.47870261214412413,5.363237518910742
403,logit,iso,AIPW,1.9217975460980714,0.06308150847523063,0.47870261214412413,5.363237518910742
403,logit,iso,AIPW-N,4.105178176263049,0.06308150847523063,0.47870261214412413,5.363237518910742
403,rf,raw,IPW,5.477892345512492,0.03965250000000001,0.47870261214412413,5.363237518910742
403,rf,raw,IPW-N,6.270826637353526,0.03965250000000001,0.47870261214412413,5.363237518910742
403,rf,raw,AIPW,5.601225167064026,0.03965250000000001,0.47870261214412413,5.363237518910742
403,rf,raw,AIPW-N,5.549154645902258,0.03965250000000001,0.47870261214412413,5.363237518910742
403,rf,platt,IPW,6.125732192349614,0.028470036050782528,0.47870261214412413,5.363237518910742
403,rf,platt,IPW-N,5.328814001507226,0.028470036050782528,0.47870261214412413,5.363237518910742
403,rf,platt,AIPW,5.27382797304974,0.028470036050782528,0.47870261214412413,5.363237518910742
403,rf,platt,AIPW-N,5.285804258728144,0.028470036050782528,0.47870261214412413,5.363237518910742
403,rf,beta,IPW,5.799712501337017,0.027944008217106325,0.47870261214412413,5.363237518910742
403,rf,beta,IPW-N,5.376980087291235,0.027944008217106325,0.47870261214412413,5.363237518910742
403,rf,beta,AIPW,5.2807551040427,0.027944008217106325,0.47870261214412413,5.363237518910742
403,rf,beta,AIPW-N,5.284617971876422,0.027944008217106325,0.47870261214412413,5.363237518910742
403,rf,iso,IPW,6.330822087622729,0.04640295978972823,0.47870261214412413,5.363237518910742
403,rf,iso,IPW-N,2.161399248450765,0.04640295978972823,0.47870261214412413,5.363237518910742
403,rf,iso,AIPW,3.104578079349446,0.04640295978972823,0.47870261214412413,5.363237518910742
403,rf,iso,AIPW-N,4.000966742309178,0.04640295978972823,0.47870261214412413,5.363237518910742
403,boost,raw,IPW,39.997850606044814,0.14661722806169564,0.47870261214412413,5.363237518910742
403,boost,raw,IPW-N,0.13972665470947554,0.14661722806169564,0.47870261214412413,5.363237518910742
403,boost,raw,AIPW,-4.216366298200347,0.14661722806169564,0.47870261214412413,5.363237518910742
403,boost,raw,AIPW-N,3.341250542564027,0.14661722806169564,0.47870261214412413,5.363237518910742
403,boost,platt,IPW,6.808473906489646,0.030548433001436698,0.47870261214412413,5.363237518910742
403,boost,platt,IPW-N,5.963014668063666,0.030548433001436698,0.47870261214412413,5.363237518910742
403,boost,platt,AIPW,5.36264958848286,0.030548433001436698,0.47870261214412413,5.363237518910742
403,boost,platt,AIPW-N,5.370691695853548,0.030548433001436698,0.47870261214412413,5.363237518910742
403,boost,beta,IPW,6.462726269445107,0.02677593620950052,0.47870261214412413,5.363237518910742
403,boost,beta,IPW-N,6.071463433579895,0.02677593620950052,0.47870261214412413,5.363237518910742
403,boost,beta,AIPW,5.4096133943495515,0.02677593620950052,0.47870261214412413,5.363237518910742
403,boost,beta,AIPW-N,5.401374144291823,0.02677593620950052,0.47870261214412413,5.363237518910742
403,boost,iso,IPW,9.573605612514486,0.04301864034600644,0.47870261214412413,5.363237518910742
403,boost,iso,IPW-N,3.3946537970839756,0.04301864034600644,0.47870261214412413,5.363237518910742
403,boost,iso,AIPW,3.385010770427636,0.04301864034600644,0.47870261214412413,5.363237518910742
403,boost,iso,AIPW-N,4.135789716501087,0.04301864034600644,0.47870261214412413,5.363237518910742
404,logit,raw,IPW,36.60371582292505,0.22365226595882892,0.5007293439046382,5.363237518910742
404,logit,raw,IPW-N,2.504661484038042,0.22365226595882892,0.5007293439046382,5.363237518910742
404,logit,raw,AIPW,-8.51235739280669,0.22365226595882892,0.5007293439046382,5.363237518910742
404,logit,raw,AIPW-N,3.780435194183805,0.22365226595882892,0.5007293439046382,5.363237518910742
404,logit,platt,IPW,7.675360831142089,0.033057638488656366,0.5007293439046382,5.363237518910742
404,logit,platt,IPW-N,7.281644025430751,0.033057638488656366,0.5007293439046382,5.363237518910742
404,logit,platt,AIPW,5.649663520428443,0.033057638488656366,0.5007293439046382,5.363237518910742
404,logit,platt,AIPW-N,5.669738093567168,0.033057638488656366,0.5007293439046382,5.363237518910742
404,logit,beta,IPW,7.144589744774933,0.027030701390654697,0.5007293439046382,5.363237518910742
404,logit,beta,IPW-N,7.330508982875333,0.027030701390654697,0.5007293439046382,5.363237518910742
404,logit,beta,AIPW,5.646403987860008,0.027030701390654697,0.5007293439046382,5.363237518910742
404,logit,beta,AIPW-N,5.659992159750886,0.027030701390654697,0.5007293439046382,5.363237518910742
404,logit,iso,IPW,-0.3302320131573937,0.03631633180326828,0.5007293439046382,5.363237518910742
404,logit,iso,IPW-N,5.645305038273159,0.03631633180326828,0.5007293439046382,5.363237518910742
404,logit,iso,AIPW,4.310284997727633,0.03631633180326828,0.5007293439046382,5.363237518910742
404,logit,iso,AIPW-N,4.899590024065834,0.03631633180326828,0.5007293439046382,5.363237518910742
404,rf,raw,IPW,5.298386533144754,0.04014666666666668,0.5007293439046382,5.363237518910742
404,rf,raw,IPW-N,6.216660060346271,0.04014666666666668,0.5007293439046382,5.363237518910742
404,rf,raw,AIPW,5.4545096254939684,0.04014666666666668,0.5007293439046382,5.363237518910742
404,rf,raw,AIPW-N,5.391681464932226,0.04014666666666668,0.5007293439046382,5.363237518910742
404,rf,platt,IPW,6.300860507426912,0.01822190331056269,0.5007293439046382,5.363237518910742
404,rf,platt,IPW-N,5.0035623923723875,0.01822190331056269,0.5007293439046382,5.363237518910742
404,rf,platt,AIPW,4.93790824712066,0.01822190331056269,0.5007293439046382,5.363237518910742
404,rf,platt,AIPW-N,4.96810288697396,0.01822190331056269,0.5007293439046382,5.363237518910742
404,rf,beta,IPW,5.54302371050274,0.021611074988035002,0.5007293439046382,5.363237518910742
404,rf,beta,IPW-N,4.976308365468105,0.021611074988035002,0.5007293439046382,5.363237518910742
404,rf,beta,AIPW,4.871009167552844,0.021611074988035002,0.5007293439046382,5.363237518910742
404,rf,beta,AIPW-N,4.883923245955799,0.021611074988035002,0.5007293439046382,5.363237518910742
404,rf,iso,IPW,0.3576680233451862,0.049763736107377256,0.5007293439046382,5.363237518910742
404,rf,iso,IPW-N,1.3989359192630317,0.049763736107377256,0.5007293439046382,5.363237518910742
404,rf,iso,AIPW,1.9173821986471862,0.049763736107377256,0.5007293439046382,5.363237518910742
404,rf,iso,AIPW-N,3.111256579679528,0.049763736107377256,0.5007293439046382,5.363237518910742
404,boost,raw,IPW,41.385983003692864,0.13601334240641152,0.5007293439046382,5.363237518910742
404,boost,raw,IPW-N,0.21946174332493484,0.13601334240641152,0.5007293439046382,5.363237518910742
404,boost,raw,AIPW,-4.556608631205618,0.13601334240641152,0.5007293439046382,5.363237518910742
404,boost,raw,AIPW-N,3.1592521136024354,0.13601334240641152,0.5007293439046382,5.363237518910742
404,boost,platt,IPW,7.0714743843751355,0.038189256816587594,0.5007293439046382,5.363237518910742
404,boost,platt,IPW-N,6.467358780636639,0.038189256816587594,0.5007293439046382,5.363237518910742
404,boost,platt,AIPW,5.6077508223473975,0.038189256816587594,0.5007293439046382,5.363237518910742
404,boost,platt,AIPW-N,5.600866070913216,0.038189256816587594,0.5007293439046382,5.363237518910742
404,boost,beta,IPW,6.831171705466963,0.031640955278169014,0.5007293439046382,5.363237518910742
404,boost,beta,IPW-N,6.47454699224164,0.031640955278169014,0.5007293439046382,5.363237518910742
404,boost,beta,AIPW,5.58145525865439,0.031640955278169014,0.5007293439046382,5.363237518910742
404,boost,beta,AIPW-N,5.566949866733427,0.031640955278169014,0.5007293439046382,5.363237518910742
404,boost,iso,IPW,2.2173902573203645,0.03655263286645242,0.5007293439046382,5.363237518910742
404,boost,iso,IPW-N,4.586851643832,0.03655263286645242,0.5007293439046382,5.363237518910742
404,boost,iso,AIPW,4.078446724717828,0.03655263286645242,0.5007293439046382,5.363237518910742
404,boost,iso,AIPW-N,4.523018767401998,0.03655263286645242,0.5007293439046382,5.363237518910742
405,logit,raw,IPW,46.92749252203806,0.23208015435221535,0.5571206063749865,5.363237518910742
405,logit,raw,IPW-N,3.0367493420621443,0.23208015435221535,0.5571206063749865,5.363237518910742
405,logit,raw,AIPW,-5.0087556922576235,0.23208015435221535,0.5571206063749865,5.363237518910742
405,logit,raw,AIPW-N,4.597037202992587,0.23208015435221535,0.5571206063749865,5.363237518910742
405,logit,platt,IPW,7.284500430655767,0.03191797101977655,0.5571206063749865,5.363237518910742
405,logit,platt,IPW-N,7.1614046867939205,0.03191797101977655,0.5571206063749865,5.363237518910742
405,logit,platt,AIPW,5.661294372152111,0.03191797101977655,0.5571206063749865,5.363237518910742
405,logit,platt,AIPW-N,5.667933331558375,0.03191797101977655,0.5571206063749865,5.363237518910742
405,logit,beta,IPW,7.121447935882034,0.0338977038006147,0.5571206063749865,5.363237518910742
405,logit,beta,IPW-N,7.085980709820284,0.0338977038006147,0.5571206063749865,5.363237518910742
405,logit,beta,AIPW,5.643021136434418,0.0338977038006147,0.5571206063749865,5.363237518910742
405,logit,beta,AIPW-N,5.651124587744672,0.0338977038006147,0.5571206063749865,5.363237518910742
405,logit,iso,IPW,14.199838103385444,0.04514177293350465,0.5571206063749865,5.363237518910742
405,logit,iso,IPW-N,4.500625163292581,0.04514177293350465,0.5571206063749865,5.363237518910742
405,logit,iso,AIPW,4.553508778493527,0.04514177293350465,0.5571206063749865,5.363237518910742
405,logit,iso,AIPW-N,5.240846409838201,0.04514177293350465,0.5571206063749865,5.363237518910742
405,rf,raw,IPW,5.6396434695063595,0.0477225,0.5571206063749865,5.363237518910742
405,rf,raw,IPW-N,6.116621777097533,0.0477225,0.5571206063749865,5.363237518910742
405,rf,raw,AIPW,5.520398342524226,0.0477225,0.5571206063749865,5.363237518910742
405,rf,raw,AIPW-N,5.480875448883568,0.0477225,0.5571206063749865,5.363237518910742
405,rf,platt,IPW,5.500457135662711,0.031028015549561347,0.5571206063749865,5.363237518910742
405,rf,platt,IPW-N,5.5559881240173254,0.031028015549561347,0.5571206063749865,5.363237518910742
405,rf,platt,AIPW,5.347874105490723,0.031028015549561347,0.5571206063749865,5.363237518910742
405,rf,platt,AIPW-N,5.32414743266616,0.031028015549561347,0.5571206063749865,5.363237518910742
405,rf,beta,IPW,4.371141046314999,0.021972053625993804,0.5571206063749865,5.363237518910742
405,rf,beta,IPW-N,5.204225596706273,0.021972053625993804,0.5571206063749865,5.363237518910742
405,rf,beta,AIPW,5.04881372090393,0.021972053625993804,0.5571206063749865,5.363237518910742
405,rf,beta,AIPW-N,5.023040861678305,0.021972053625993804,0.5571206063749865,5.363237518910742
405,rf,iso,IPW,4.2700650211523605,0.038580178217717136,0.5571206063749865,5.363237518910742
405,rf,iso,IPW-N,4.348075814473498,0.038580178217717136,0.5571206063749865,5.363237518910742
405,rf,iso,AIPW,4.61499811962028,0.038580178217717136,0.5571206063749865,5.363237518910742
405,rf,iso,AIPW-N,4.698256145157934,0.038580178217717136,0.5571206063749865,5.363237518910742
405,boost,raw,IPW,44.87679527174512,0.14561602520498854,0.5571206063749865,5.363237518910742
405,boost,raw,IPW-N,-0.07571227895049404,0.14561602520498854,0.5571206063749865,5.363237518910742
405,boost,raw,AIPW,-0.9817776382139368,0.14561602520498854,0.5571206063749865,5.363237518910742
405,boost,raw,AIPW-N,3.445072731436496,0.14561602520498854,0.5571206063749865,5.363237518910742
